filename,time,status,numcalls
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0001_x_010_Ascii.csv,0.0005763024435223605,OK,8676
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0002_x_010_Ascii.csv,0.0005855486590935707,OK,8539
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0004_x_010_Ascii.csv,0.0006472491909385113,OK,7725
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0008_x_010_Ascii.csv,0.0008453085376162299,OK,5915
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0016_x_010_Ascii.csv,0.0008487523340689187,OK,5891
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0032_x_010_Ascii.csv,0.0008949346697691068,OK,5587
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0064_x_010_Ascii.csv,0.0009113211166462248,OK,5503
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0128_x_010_Ascii.csv,0.0010237510237510238,OK,4884
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0256_x_010_Ascii.csv,0.0012121212121212121,OK,4125
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0512_x_010_Ascii.csv,0.006346446608528873,OK,788
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_1024_x_010_Ascii.csv,0.0025163563160543532,OK,1987
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_131072_x_010_Ascii.csv,0.08533898450560488,OK,59
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_16384_x_010_Ascii.csv,0.010706638115631691,OK,467
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_2048_x_010_Ascii.csv,0.0030680981150434062,OK,1630
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_262144_x_010_Ascii.csv,0.17799999796111007,OK,29
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_32768_x_010_Ascii.csv,0.027831683064451312,OK,202
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_4096_x_010_Ascii.csv,0.00538536062538303,OK,929
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_65536_x_010_Ascii.csv,0.05322340447851952,OK,94
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_8192_x_010_Ascii.csv,0.008775438760456286,OK,570
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_length_1026_1024_x_008_Ascii.csv,0.154749995470047,OK,40
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_length_10_1024_x_008_Ascii.csv,0.0030138637733574444,OK,1659
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_length_130_1024_x_008_Ascii.csv,0.009213622509510525,OK,646
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_length_16386_1024_x_008_Ascii.csv,10.479090907356955,OK,11
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_length_18_1024_x_008_Ascii.csv,0.004537205081669692,OK,1102
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_length_2050_1024_x_008_Ascii.csv,0.0631749987602234,OK,80
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_length_258_1024_x_008_Ascii.csv,0.01140546690087112,OK,439
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_length_34_1024_x_008_Ascii.csv,0.004602901090412711,OK,1103
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_length_3_1024_x_008_Ascii.csv,0.004101722723543888,OK,1219
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_length_4098_1024_x_008_Ascii.csv,0.16193750500679016,OK,32
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_length_4_1024_x_008_Ascii.csv,0.003954150271509947,OK,1265
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_length_514_1024_x_008_Ascii.csv,0.024930349036828794,OK,201
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_length_66_1024_x_008_Ascii.csv,0.004683520686760378,OK,1068
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_length_6_1024_x_008_Ascii.csv,0.0032988126170981212,OK,1516
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_length_8194_1024_x_008_Ascii.csv,0.21458333730697632,OK,24
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0001_x_001_Ascii.csv,0.0006079766536964981,OK,8224
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0002_x_001_Ascii.csv,0.0006648052120728626,OK,7521
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0004_x_001_Ascii.csv,0.0005920663114268798,OK,8445
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0008_x_001_Ascii.csv,0.0006079027355623101,OK,8225
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0016_x_001_Ascii.csv,0.000727629845412593,OK,6873
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0032_x_001_Ascii.csv,0.0008204791598293403,OK,6094
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0064_x_001_Ascii.csv,0.0006231775907712562,OK,8025
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0128_x_001_Ascii.csv,0.0008499065102838688,OK,5883
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0256_x_001_Ascii.csv,0.0010212418300653595,OK,4896
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0512_x_001_Ascii.csv,0.0009646922631680494,OK,5183
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_1024_x_001_Ascii.csv,0.0010945502139463235,OK,4569
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_1048576_x_001_Ascii.csv,0.38757143701825825,OK,14
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_131072_x_001_Ascii.csv,0.046302751663627975,OK,109
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_16384_x_001_Ascii.csv,0.005818604591280915,OK,860
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_2048_x_001_Ascii.csv,0.0016592567775450405,OK,3014
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_262144_x_001_Ascii.csv,0.07790769063509427,OK,65
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_32768_x_001_Ascii.csv,0.011438356142610176,OK,438
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_4096_x_001_Ascii.csv,0.0017346938313682447,OK,2891
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_524288_x_001_Ascii.csv,0.14720587870653937,OK,34
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_65536_x_001_Ascii.csv,0.018043165584262326,OK,278
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_8192_x_001_Ascii.csv,0.0031725888324873096,OK,1576
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1024_1024_x_008_Ascii.csv,0.03106832356186387,OK,161
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_128_1024_x_008_Ascii.csv,0.006172413602838375,OK,812
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16384_1024_x_008_Ascii.csv,0.5577778021494547,OK,9
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_001_Ascii.csv,0.000860733344809778,OK,5809
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_002_Ascii.csv,0.0006453278265358802,OK,7748
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_004_Ascii.csv,0.0006619009796134498,OK,7554
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_008_Ascii.csv,0.000777363184079602,OK,6432
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_016_Ascii.csv,0.0012039489525644113,OK,4153
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_032_Ascii.csv,0.00216076058772688,OK,2314
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_064_Ascii.csv,0.002699406418488982,OK,1853
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_1024_Ascii.csv,0.03615827354595816,OK,139
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_128_Ascii.csv,0.004953465367307758,OK,1010
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_2048_Ascii.csv,0.06961111227671306,OK,72
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_256_Ascii.csv,0.009767577983438969,OK,512
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_4096_Ascii.csv,0.1453714302607945,OK,35
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_512_Ascii.csv,0.018726591760299626,OK,267
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_8192_Ascii.csv,0.277052640914917,OK,19
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_1024_x_008_Ascii.csv,0.0023314684976786723,OK,2145
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_0001_x_001_Ascii.csv,0.0004952947003467063,OK,10095
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_0002_x_001_Ascii.csv,0.0005100999795960009,OK,9802
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_0004_x_001_Ascii.csv,0.0005067396371744198,OK,9867
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_0008_x_001_Ascii.csv,0.0004798004030323385,OK,10421
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_0016_x_001_Ascii.csv,0.0005015045135406219,OK,9970
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_0032_x_001_Ascii.csv,0.0006215813028344107,OK,8044
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_0064_x_001_Ascii.csv,0.00048383975227404683,OK,10334
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_0128_x_001_Ascii.csv,0.00049965024482862,OK,10007
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_0256_x_001_Ascii.csv,0.0005096320456630313,OK,9811
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_0512_x_001_Ascii.csv,0.000531575590048905,OK,9406
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_1024_x_001_Ascii.csv,0.0005677946854417443,OK,8806
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_1024_x_008_Ascii.csv,0.0020004000663757324,OK,2500
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_1048576_x_001_Ascii.csv,0.11978571187882196,OK,42
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_131072_x_001_Ascii.csv,0.014583090651487123,OK,343
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_16384_x_001_Ascii.csv,0.0026055237102657635,OK,1919
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_2048_x_001_Ascii.csv,0.0006736728644570197,OK,7422
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_2097152_x_001_Ascii.csv,0.21783333023389181,OK,24
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_262144_x_001_Ascii.csv,0.028879309522694553,OK,174
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_32768_x_001_Ascii.csv,0.004652092955833258,OK,1075
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_4096_x_001_Ascii.csv,0.0012416190712689348,OK,4027
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_524288_x_001_Ascii.csv,0.05794252746406643,OK,87
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_65536_x_001_Ascii.csv,0.009142596281424737,OK,547
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_8192_x_001_Ascii.csv,0.0017382690050471853,OK,2877
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_2048_1024_x_008_Ascii.csv,0.05623595634203279,OK,89
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_256_1024_x_008_Ascii.csv,0.008960644119754033,OK,559
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_2_1024_x_008_Ascii.csv,0.0018076644974692696,OK,2766
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_0001_x_001_Ascii.csv,0.0004769627015167414,OK,10483
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_0002_x_001_Ascii.csv,0.0004570383912248629,OK,10940
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_0004_x_001_Ascii.csv,0.000484358346491114,OK,10325
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_0008_x_001_Ascii.csv,0.0004941199723292815,OK,10119
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_0016_x_001_Ascii.csv,0.0005139802631578947,OK,9728
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_0032_x_001_Ascii.csv,0.0005000500050005,OK,9999
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_0064_x_001_Ascii.csv,0.0005105687736138058,OK,9793
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_0128_x_001_Ascii.csv,0.0005767501056324911,OK,8671
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_0256_x_001_Ascii.csv,0.000681384573453257,OK,7338
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_0512_x_001_Ascii.csv,0.0010539515126492627,OK,4745
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_1024_x_001_Ascii.csv,0.0009511128019783146,OK,5257
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_1024_x_008_Ascii.csv,0.002906504131498791,OK,1722
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_1048576_x_001_Ascii.csv,0.2548999905586243,OK,20
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_131072_x_001_Ascii.csv,0.03405442205416102,OK,147
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_16384_x_001_Ascii.csv,0.004536651594067052,OK,1105
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_2048_x_001_Ascii.csv,0.0009990014167086244,OK,5007
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_262144_x_001_Ascii.csv,0.056133333841959634,OK,90
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_32768_x_001_Ascii.csv,0.007672281761812032,OK,653
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_4096_x_001_Ascii.csv,0.001470155836518671,OK,3401
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_524288_x_001_Ascii.csv,0.12570000290870667,OK,40
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_65536_x_001_Ascii.csv,0.014606413966365181,OK,343
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_8192_x_001_Ascii.csv,0.002835787031145625,OK,1766
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_4096_1024_x_008_Ascii.csv,0.08933333346718236,OK,57
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_4_1024_x_008_Ascii.csv,0.0020681255420902166,OK,2422
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_512_1024_x_008_Ascii.csv,0.013319148662242484,OK,376
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_64_1024_x_008_Ascii.csv,0.0030919753474953735,OK,1620
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_8192_1024_x_008_Ascii.csv,0.1862222265314173,OK,27
C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_8_1024_x_008_Ascii.csv,0.002002771185771492,OK,2526
